#,Time(ms),CH1(mV),CH2(mV)
4614,-0.1841600,640.00,0.00
4615,-0.1842000,620.00,-20.00
4616,-0.1842400,640.00,0.00
4617,-0.1842800,600.00,-20.00
4618,-0.1843200,660.00,0.00
4619,-0.1843600,620.00,-20.00
4620,-0.1844000,660.00,0.00
4621,-0.1844400,620.00,-20.00
4622,-0.1844800,640.00,0.00
4623,-0.1845200,640.00,-20.00
4624,-0.1845600,660.00,0.00
4625,-0.1846000,620.00,-20.00
4626,-0.1846400,660.00,0.00
4627,-0.1846800,600.00,-20.00
4628,-0.1847200,640.00,0.00
4629,-0.1847600,600.00,-20.00
4630,-0.1848000,640.00,0.00
4631,-0.1848400,620.00,-20.00
4632,-0.1848800,640.00,0.00
4633,-0.1849200,600.00,-20.00
4634,-0.1849600,640.00,0.00
4635,-0.1850000,640.00,-20.00
4636,-0.1850400,640.00,0.00
4637,-0.1850800,620.00,-20.00
4638,-0.1851200,640.00,0.00
4639,-0.1851600,640.00,-20.00
4640,-0.1852000,660.00,0.00
4641,-0.1852400,620.00,-20.00
4642,-0.1852800,640.00,0.00
4643,-0.1853200,620.00,-20.00
4644,-0.1853600,640.00,0.00
4645,-0.1854000,600.00,-20.00
4646,-0.1854400,640.00,0.00
4647,-0.1854800,600.00,-20.00
4648,-0.1855200,640.00,-20.00
4649,-0.1855600,600.00,-20.00
4650,-0.1856000,640.00,0.00
4651,-0.1856400,620.00,-20.00
4652,-0.1856800,640.00,0.00
4653,-0.1857200,640.00,-20.00
4654,-0.1857600,640.00,0.00
4655,-0.1858000,620.00,-20.00
4656,-0.1858400,640.00,0.00
4657,-0.1858800,620.00,-20.00
4658,-0.1859200,640.00,0.00
4659,-0.1859600,620.00,-20.00
4660,-0.1860000,660.00,0.00
4661,-0.1860400,620.00,-20.00
4662,-0.1860800,640.00,0.00
4663,-0.1861200,620.00,-20.00
4664,-0.1861600,640.00,0.00
4665,-0.1862000,620.00,-20.00
4666,-0.1862400,640.00,0.00
4667,-0.1862800,620.00,-20.00
4668,-0.1863200,640.00,0.00
4669,-0.1863600,620.00,-20.00
4670,-0.1864000,660.00,0.00
4671,-0.1864400,640.00,0.00
4672,-0.1864800,660.00,0.00
4673,-0.1865200,640.00,-20.00
4674,-0.1865600,660.00,0.00
4675,-0.1866000,620.00,-20.00
4676,-0.1866400,660.00,0.00
4677,-0.1866800,600.00,-20.00
4678,-0.1867200,640.00,0.00
4679,-0.1867600,620.00,-20.00
4680,-0.1868000,640.00,0.00
4681,-0.1868400,620.00,-20.00
4682,-0.1868800,640.00,0.00
4683,-0.1869200,620.00,-20.00
4684,-0.1869600,640.00,0.00
4685,-0.1870000,620.00,-20.00
4686,-0.1870400,640.00,0.00
4687,-0.1870800,640.00,-20.00
4688,-0.1871200,640.00,0.00
4689,-0.1871600,620.00,-20.00
4690,-0.1872000,640.00,0.00
4691,-0.1872400,640.00,-20.00
4692,-0.1872800,640.00,0.00
4693,-0.1873200,620.00,-20.00
4694,-0.1873600,640.00,0.00
4695,-0.1874000,620.00,-20.00
4696,-0.1874400,640.00,0.00
4697,-0.1874800,600.00,-20.00
4698,-0.1875200,640.00,0.00
4699,-0.1875600,600.00,-20.00
4700,-0.1876000,640.00,0.00
4701,-0.1876400,620.00,-20.00
4702,-0.1876800,640.00,0.00
4703,-0.1877200,600.00,-20.00
4704,-0.1877600,640.00,0.00
4705,-0.1878000,620.00,-20.00
4706,-0.1878400,660.00,0.00
4707,-0.1878800,620.00,-20.00
4708,-0.1879200,640.00,0.00
4709,-0.1879600,640.00,-20.00
4710,-0.1880000,660.00,0.00
4711,-0.1880400,620.00,-20.00
4712,-0.1880800,640.00,20.00
4713,-0.1881200,600.00,-20.00
4714,-0.1881600,640.00,0.00
4715,-0.1882000,600.00,-20.00
4716,-0.1882400,640.00,0.00
4717,-0.1882800,600.00,-20.00
4718,-0.1883200,640.00,0.00
4719,-0.1883600,620.00,-20.00
4720,-0.1884000,640.00,0.00
4721,-0.1884400,620.00,-20.00
4722,-0.1884800,640.00,0.00
4723,-0.1885200,640.00,-20.00
4724,-0.1885600,660.00,0.00
4725,-0.1886000,620.00,-20.00
4726,-0.1886400,640.00,0.00
4727,-0.1886800,620.00,-20.00
4728,-0.1887200,640.00,0.00
4729,-0.1887600,620.00,-20.00
4730,-0.1888000,640.00,0.00
4731,-0.1888400,600.00,-20.00
4732,-0.1888800,640.00,0.00
4733,-0.1889200,620.00,-20.00
4734,-0.1889600,640.00,0.00
4735,-0.1890000,620.00,-20.00
4736,-0.1890400,640.00,0.00
4737,-0.1890800,620.00,-20.00
4738,-0.1891200,640.00,0.00
4739,-0.1891600,620.00,-20.00
4740,-0.1892000,660.00,0.00
4741,-0.1892400,620.00,-20.00
4742,-0.1892800,660.00,0.00
4743,-0.1893200,620.00,-20.00
4744,-0.1893600,660.00,0.00
4745,-0.1894000,620.00,-20.00
4746,-0.1894400,660.00,0.00
4747,-0.1894800,600.00,-20.00
4748,-0.1895200,640.00,0.00
4749,-0.1895600,600.00,-20.00
4750,-0.1896000,640.00,0.00
4751,-0.1896400,600.00,-20.00
4752,-0.1896800,640.00,0.00
4753,-0.1897200,620.00,-20.00
4754,-0.1897600,640.00,0.00
4755,-0.1898000,600.00,-20.00
4756,-0.1898400,640.00,-20.00
4757,-0.1898800,640.00,-20.00
4758,-0.1899200,660.00,0.00
4759,-0.1899600,620.00,-20.00
4760,-0.1900000,640.00,0.00
4761,-0.1900400,640.00,-20.00
4762,-0.1900800,640.00,0.00
4763,-0.1901200,620.00,-20.00
4764,-0.1901600,640.00,0.00
4765,-0.1902000,600.00,-20.00
4766,-0.1902400,640.00,0.00
4767,-0.1902800,600.00,-20.00
4768,-0.1903200,620.00,0.00
4769,-0.1903600,600.00,-20.00
4770,-0.1904000,640.00,0.00
4771,-0.1904400,620.00,-20.00
4772,-0.1904800,640.00,0.00
4773,-0.1905200,620.00,-20.00
4774,-0.1905600,660.00,0.00
4775,-0.1906000,620.00,-20.00
4776,-0.1906400,660.00,0.00
4777,-0.1906800,640.00,-20.00
4778,-0.1907200,640.00,0.00
4779,-0.1907600,620.00,-20.00
4780,-0.1908000,640.00,0.00
4781,-0.1908400,620.00,-20.00
4782,-0.1908800,660.00,0.00
4783,-0.1909200,600.00,-20.00
4784,-0.1909600,660.00,0.00
4785,-0.1910000,620.00,-20.00
4786,-0.1910400,640.00,0.00
4787,-0.1910800,600.00,-20.00
4788,-0.1911200,640.00,0.00
4789,-0.1911600,620.00,-20.00
4790,-0.1912000,640.00,0.00
4791,-0.1912400,620.00,-20.00
4792,-0.1912800,660.00,0.00
4793,-0.1913200,620.00,-20.00
4794,-0.1913600,660.00,0.00
4795,-0.1914000,620.00,-20.00
4796,-0.1914400,660.00,0.00
4797,-0.1914800,620.00,-20.00
4798,-0.1915200,660.00,0.00
4799,-0.1915600,600.00,-20.00
4800,-0.1916000,640.00,0.00
4801,-0.1916400,600.00,-20.00
4802,-0.1916800,640.00,0.00
4803,-0.1917200,620.00,-20.00
4804,-0.1917600,640.00,0.00
4805,-0.1918000,620.00,-20.00
4806,-0.1918400,640.00,0.00
4807,-0.1918800,620.00,-20.00
4808,-0.1919200,640.00,0.00
4809,-0.1919600,640.00,-20.00
4810,-0.1920000,640.00,0.00
4811,-0.1920400,620.00,-20.00
4812,-0.1920800,640.00,0.00
4813,-0.1921200,620.00,-20.00
4814,-0.1921600,640.00,0.00
4815,-0.1922000,620.00,-20.00
4816,-0.1922400,660.00,0.00
4817,-0.1922800,620.00,-20.00
4818,-0.1923200,620.00,0.00
4819,-0.1923600,600.00,-20.00
4820,-0.1924000,640.00,0.00
4821,-0.1924400,600.00,-20.00
4822,-0.1924800,640.00,0.00
4823,-0.1925200,620.00,-20.00
4824,-0.1925600,640.00,0.00
4825,-0.1926000,620.00,-20.00
4826,-0.1926400,660.00,0.00
4827,-0.1926800,620.00,-20.00
4828,-0.1927200,660.00,0.00
4829,-0.1927600,620.00,-20.00
4830,-0.1928000,640.00,0.00
4831,-0.1928400,620.00,-20.00
4832,-0.1928800,660.00,0.00
4833,-0.1929200,620.00,-20.00
4834,-0.1929600,640.00,0.00
4835,-0.1930000,600.00,-20.00
4836,-0.1930400,640.00,0.00
4837,-0.1930800,600.00,-20.00
4838,-0.1931200,640.00,0.00
4839,-0.1931600,600.00,-20.00
4840,-0.1932000,640.00,0.00
4841,-0.1932400,620.00,-20.00
4842,-0.1932800,640.00,0.00
4843,-0.1933200,640.00,-20.00
4844,-0.1933600,640.00,0.00
4845,-0.1934000,640.00,-20.00
4846,-0.1934400,660.00,0.00
4847,-0.1934800,620.00,-20.00
4848,-0.1935200,640.00,0.00
4849,-0.1935600,620.00,-20.00
4850,-0.1936000,640.00,0.00
4851,-0.1936400,600.00,-20.00
4852,-0.1936800,640.00,0.00
4853,-0.1937200,600.00,-20.00
4854,-0.1937600,640.00,0.00
4855,-0.1938000,600.00,-20.00
4856,-0.1938400,640.00,0.00
4857,-0.1938800,620.00,-20.00
4858,-0.1939200,640.00,0.00
4859,-0.1939600,620.00,-20.00
4860,-0.1940000,640.00,0.00
4861,-0.1940400,620.00,-20.00
4862,-0.1940800,660.00,0.00
4863,-0.1941200,620.00,-20.00
4864,-0.1941600,640.00,0.00
4865,-0.1942000,620.00,-20.00
4866,-0.1942400,640.00,0.00
4867,-0.1942800,620.00,-20.00
4868,-0.1943200,660.00,0.00
4869,-0.1943600,620.00,-20.00
4870,-0.1944000,640.00,0.00
4871,-0.1944400,620.00,-20.00
4872,-0.1944800,640.00,0.00
4873,-0.1945200,620.00,-20.00
4874,-0.1945600,640.00,0.00
4875,-0.1946000,620.00,-20.00
4876,-0.1946400,640.00,0.00
4877,-0.1946800,620.00,-20.00
4878,-0.1947200,640.00,0.00
4879,-0.1947600,620.00,-20.00
4880,-0.1948000,640.00,0.00
4881,-0.1948400,620.00,-20.00
4882,-0.1948800,640.00,0.00
4883,-0.1949200,640.00,-20.00
4884,-0.1949600,640.00,0.00
4885,-0.1950000,600.00,-20.00
4886,-0.1950400,640.00,0.00
4887,-0.1950800,620.00,-20.00
4888,-0.1951200,640.00,0.00
4889,-0.1951600,620.00,-20.00
4890,-0.1952000,640.00,0.00
4891,-0.1952400,600.00,-20.00
4892,-0.1952800,640.00,0.00
4893,-0.1953200,620.00,-20.00
4894,-0.1953600,640.00,0.00
4895,-0.1954000,620.00,-20.00
4896,-0.1954400,640.00,0.00
4897,-0.1954800,620.00,-20.00
4898,-0.1955200,640.00,0.00
4899,-0.1955600,620.00,-20.00
4900,-0.1956000,640.00,0.00
4901,-0.1956400,640.00,-20.00
4902,-0.1956800,660.00,0.00
4903,-0.1957200,600.00,-20.00
4904,-0.1957600,640.00,0.00
4905,-0.1958000,620.00,-20.00
4906,-0.1958400,640.00,0.00
4907,-0.1958800,600.00,-20.00
4908,-0.1959200,640.00,0.00
4909,-0.1959600,620.00,-20.00
4910,-0.1960000,640.00,0.00
4911,-0.1960400,600.00,-20.00
4912,-0.1960800,660.00,0.00
4913,-0.1961200,620.00,-20.00
4914,-0.1961600,640.00,0.00
4915,-0.1962000,620.00,-20.00
4916,-0.1962400,640.00,0.00
4917,-0.1962800,620.00,-20.00
4918,-0.1963200,660.00,0.00
4919,-0.1963600,620.00,-20.00
4920,-0.1964000,640.00,0.00
4921,-0.1964400,600.00,-20.00
4922,-0.1964800,640.00,0.00
4923,-0.1965200,600.00,-20.00
4924,-0.1965600,640.00,0.00
4925,-0.1966000,600.00,-20.00
4926,-0.1966400,640.00,0.00
4927,-0.1966800,620.00,-20.00
4928,-0.1967200,660.00,0.00
4929,-0.1967600,620.00,-20.00
4930,-0.1968000,660.00,0.00
4931,-0.1968400,640.00,-20.00
4932,-0.1968800,660.00,0.00
4933,-0.1969200,640.00,-20.00
4934,-0.1969600,640.00,0.00
4935,-0.1970000,620.00,-20.00
4936,-0.1970400,660.00,0.00
4937,-0.1970800,620.00,-20.00
4938,-0.1971200,640.00,0.00
4939,-0.1971600,620.00,-20.00
4940,-0.1972000,640.00,0.00
4941,-0.1972400,620.00,-20.00
4942,-0.1972800,640.00,0.00
4943,-0.1973200,620.00,-20.00
4944,-0.1973600,640.00,0.00
4945,-0.1974000,640.00,-20.00
4946,-0.1974400,640.00,0.00
4947,-0.1974800,620.00,-20.00
4948,-0.1975200,640.00,0.00
4949,-0.1975600,620.00,-20.00
4950,-0.1976000,660.00,0.00
4951,-0.1976400,620.00,-20.00
4952,-0.1976800,640.00,0.00
4953,-0.1977200,620.00,-20.00
4954,-0.1977600,640.00,0.00
4955,-0.1978000,620.00,-20.00
4956,-0.1978400,640.00,0.00
4957,-0.1978800,620.00,-20.00
4958,-0.1979200,640.00,0.00
4959,-0.1979600,600.00,-20.00
4960,-0.1980000,640.00,0.00
4961,-0.1980400,600.00,-20.00
4962,-0.1980800,640.00,0.00
4963,-0.1981200,600.00,-20.00
4964,-0.1981600,640.00,0.00
4965,-0.1982000,620.00,-20.00
4966,-0.1982400,640.00,0.00
4967,-0.1982800,640.00,-20.00
4968,-0.1983200,660.00,0.00
4969,-0.1983600,620.00,-20.00
4970,-0.1984000,660.00,0.00
4971,-0.1984400,620.00,-20.00
4972,-0.1984800,640.00,0.00
4973,-0.1985200,600.00,-20.00
4974,-0.1985600,640.00,0.00
4975,-0.1986000,600.00,-20.00
4976,-0.1986400,640.00,0.00
4977,-0.1986800,620.00,-20.00
4978,-0.1987200,640.00,0.00
4979,-0.1987600,620.00,-20.00
4980,-0.1988000,640.00,0.00
4981,-0.1988400,620.00,-20.00
4982,-0.1988800,640.00,0.00
4983,-0.1989200,620.00,-20.00
4984,-0.1989600,640.00,0.00
4985,-0.1990000,620.00,-20.00
4986,-0.1990400,640.00,0.00
4987,-0.1990800,620.00,-20.00
4988,-0.1991200,660.00,0.00
4989,-0.1991600,600.00,-20.00
4990,-0.1992000,640.00,0.00
4991,-0.1992400,600.00,-20.00
4992,-0.1992800,640.00,0.00
4993,-0.1993200,600.00,-20.00
4994,-0.1993600,640.00,0.00
4995,-0.1994000,620.00,-20.00
4996,-0.1994400,640.00,0.00
4997,-0.1994800,620.00,-20.00
4998,-0.1995200,640.00,0.00
4999,-0.1995600,620.00,-20.00
